titulo,mais tocada,letra,compositor
Oriental,0,"Nunca mais viagens pro Japão Nunca mais chicletes e açafrão Nunca mais teu corpo de Omo bom E o riso de metade de sabão </p>Mas nada nesse mundo é nunca mais E o sol se põe e a alvorada vem Japonesa maquiada em fel Teu jogo oriental de mulher má</p>Você pensa com o coração E ama com o cérebro ladrão É cultura, é literatura A vida não pode ser tão dura</p>O mundo tá ficando oriental O mundo tá ficando marcial E o meu coração é um bombom estragado Na minha decadência de drogado</p>Quando eu me tornar oriental E o mundo se tornar oriental Ninguém vai ter pena de mim Do bárbaro sem destino e burro</p>Nunca mais sushi, televisão Nunca mais teu branco de doer Doer, japoninha, você dói! Sabe lá se eu vou me acostumar</p>Mas nada nesse mundo é nunca mais E o sol se põe e a alvorada vem Você cuidava, baby, de mim tão bem E ria por trás, como a enfermeira faz</p>O mundo tá ficando oriental O mundo tá ficando marcial E o meu coração é um bombom estragado Na minha decadência de drogado</p>",cazuza / rogerio meanda
Paixão,0,"Olhinhos apertados, tristes Por que vocês estão me olhando? Sorrindo feito japoninha Não pode ser só de maldade </p>Olhinhos azuis na flor da idade Brilham discretos pela cidade</p>Escondidos em casa Mas eu vejo na loja de doces Mas eu vejo na praia da Barra A minha magrela</p>A pele é tão branca Que parece vela E as mãos são grandes E o sorriso, amarelo E a boca é vermelha É a bala mais bela</p>Olhinhos de bola de gude Paixão impossível Eu tenho esperança Eu fiz o que eu pude Ah, eu fiz o que eu pude</p>Olhinhos que esperam E a gente fica louco Sem saber por quê Ah, olhinhos que querem E a gente adivinha sem muita certeza</p>A beleza embriaga como vinho A alma de um broto A alma de um broto É um susto terrível</p>Olhinhos de bola de gude Paixão impossível Eu tenho esperança Eu fiz o que eu pude Eu fiz o que eu pude</p>",cazuza
Paixão Sem Sentido,0,"Pernas de fora Olhar prometido Pelo mundo afora Pra qualquer conhecido </p>Vestida de quem tem Em cada esquina um marido Vermelho até vai bem Sedução primitiva</p>Ilusão de abrigo Sou teu poeta escondido Na dança, no umbigo Paixão sem sentido</p>Veneno até vai bem Se a gente não tem um amigo A noite até cai bem Pra quem quer viver comigo</p>Língua de fora Olhar perdido A tua vida agora Me dói feito mordida</p>Ilusão de abrigo Sou teu poeta escondido Na dança, no umbigo Paixão sem sentido</p>Quando eu te vi Frente a frente Esqueci de raiva Te convidei pra tomar sorvete Porque te olhar E ser teu inimigo Pode não ter O menor sentido Quando eu lembrei Do que foi ruim O que não deu Pra rir junto</p>Quando eu te vi Com armas nas mãos Me assustei porque era poder te quero assim e é muito difícil.</p>",cazuza
Papo Sério,0,"Meu bem o papo é sério Você precisa me ouvir Dessa vez não tem mistério Eu vou me redimir,te juro </p>Orgia só no fim-de-semana Segunda-feira eu vou ser Um namorado bacana Desses que você acha graça Boa-praça</p>Sorvete em vez de cachaça em pleno Largo do Estácio Porque viver de amor é mais fácil</p>Meu bem agora o papo é sério Você precisa me ouvir Dessa vez é sem mistério Eu vou me redimir,te juro</p>Balada só fim-de-semana Segunda a sexta eu vou ser Um namorado bem bacana Dasses que você acha graça Boa-praça</p>Sorvete em vez de cachaça em pleno Largo do Estácio Porque viver de amor é mais fácil</p>Segunda a sexta eu sou só seu Segunda-feira amor,proteu.</p>",adriana calcanhoto / cazuza / de
Paz,0,Paz eu mereço paz Na guerra de nervos Que você faz Paz eu quero paz Meu bom rapaz paz No apartamento apertado Peço paz No coração apertado Peço paz Peço paz na vida Peço paz na morte Paz </p>,cazuza
Pedaço do Meu Coração,0,"Eu quero que você se sinta A pessoa mais feliz do mundo A única capaz de ser pra mim Um sonho em noite de insônia </p>Desejo que se satisfaz Pede muito mais Sentir gosto de cabelo, de suor Tanto faz, tanto faz E te chamam Amor, amor, amor</p>Quebra Em pedacinhos o meu coração de pedra Quebra Em pedacinhos o meu coração e guarda Guarda Um pedacinho do meu coração contigo Fica com ele como prova de amor</p>Você virando noite Fazendo pose Não adianta disfarçar Você quer vacilar</p>Leva, leva, leva, leva Até começar a me amar Me abraça, esquece Vem falar de alguém Um beijo solto pelo ar Onde voar faz sempre bem Peça mais Amor, amor, amor, amor</p>Quebra Em pedacinhos o meu coração de pedra Quebra Em pedacinhos o meu coração e guarda Guarda Um pedacinho do meu coração contigo Fica com ele como prova de amor</p>",b. berns / cazuza / j. ragovoy
Pedra Flor e Espinho,0,"Hoje, eu não quero ver o sol vou prá noite, tudo vai rolar O meu coração é só um desejo de prazer Não quer flor, não quer saber de espinho Mas se você quiser tudo pode acontecer no caminho Mas se você quiser sou pedra, flor, espinho </p>Automóveis piscam os seus faróis Sexo nas esquinas, violentas paixões Não me diga não, não me diga o que fazer Não me fale, não me fale de você (Fale de você, fale de você) Mas se você quiser, eu bebo o seu vinho Mas se você quiser sou pedra, flor e espinho</p>Eu quero te ter Não me venha falar de medo Não me diga não Olhos negros, olhos negros</p>Eu quero ver você Ser o seu maior brinquedo Te satisfazer Olhos negros, olhos negros</p>Olhos que procuram em silêncio Ver nas coisas, cores irreais O seu instinto, é o meu desejo mais puro Esse seu ar obscuro Meu objeto de prazer Mas se você quiser, eu bebo o seu vinho Mas se você quiser sou pedra, flor, espinho</p>Eu quero te ter Não me venha falar de medo Não de me diga não Olhos negros, olhos negros Eu quero ver você Ser o seu maior brinquedo Te satisfazer Olhos negros, olhos negros</p>",nao identificado
Perto do Fogo,0,"Perto do fogo Como faziam os hippies Perto do fogo Como na Idade Média Eu quero queimar minha erva Eu quero tá perto do fogo </p>Quando tudo explodir Mas não vai explodir nada Vão ficar os homens se olhando Dizendo: ""O momento está chegando"" 2000, é ano 2000 E não vai mudar nada E não vai mudar nada</p>Perto do fogo Eu queria tá perto do fogo No umbigo d'um furacão E no peito, um gavião</p>Perto do fogo Eu quero tá perto do fogo No umbigo de um furacão E no peito, um gavião</p>No coração da cidade Descendendo a liberdade Eu quero ser uma flor Nos teus cabelos de fogo Quero estar no poder Eu quero estar perto do fogo</p>",cazuza / rita lee
Piazzoleando,0,"(Falado)</p>Perdi-me muitas vezes pelo mar Com o ouvido cheio de flores recem-cortadas Com a lingua, cheia de amor e de agonia Muitas vezes me perdi pelo mar Como me perco no coração de alguns meninos </p>Porque as rosas buscam em frente Uma dura paisagem de osso E as mão do homem não tem mais sentido Que imitar as raízes sobre a terra Como me perco no coração de alguns meninos</p>Perdi-me muitas vezes pelo mar Ignorante da água Vou buscando uma morte de luz que me consuma</p>(Cantado)</p>Amor da minha vida Daqui até a eternidade Nossos destinos foram traçados Na maternidade</p>Paixão cruel desenfreada Te trago mil rosas roubadas Pra desculpar minhas mentiras Minhas mancadas</p>Exagerado Jogado aos teus pés Eu sou exagerado Adoro um amor inventado</p>Eu nunca mais vou respirar Se você não me notar Eu posso até morrer de fome Se você não me amar</p>E por você eu largo tudo Vou mendigar, roubar, matar Até nas coisas mais banais Pra mim é tudo ou nunca mais</p>Exagerado Jogado aos teus pés Eu sou exagerado Adoro um amor inventado</p>Jogado aos teus pés Com mil rosas roubadas, exagerado Eu adoro um amor inventado.</p>Exagerado Ohhhhh</p>",federico garcia lorca
Poema,1,"Eu hoje tive um pesadelo E levantei atento, a tempo Eu acordei com medo E procurei no escuro Alguém com o seu carinho E lembrei de um tempo </p>Porque o passado me traz uma lembrança Do tempo que eu era criança E o medo era motivo de choro Desculpa pra um abraço ou um consolo</p>Hoje eu acordei com medo Mas não chorei, nem reclamei abrigo Do escuro, eu via o infinito Sem presente, passado ou futuro Senti um abraço forte, já não era medo Era uma coisa sua que ficou em mim E que não tem fim</p>De repente, a gente vê que perdeu Ou está perdendo alguma coisa Morna e ingênua que vai ficando no caminho Que é escuro e frio, mas também bonito porque é iluminado Pela beleza do que aconteceu há minutos atrás</p>",cazuza / roberto frejat
Ponto Fraco,0,"Benzinho, eu ando pirado Rodando de bar em bar Jogando conversa fora Só pra te ver Passando, gingando Me encarando Me enchendo de esperança Me maltratando a visão </p>Girando de mesa em mesa Sorrindo pra qualquer um Fazendo cara de fácil, é Jogando duro Com o coração, gracinha Todo mundo tem um ponto fraco Você é o meu, por que não? Você é o meu, por que não?</p>",cazuza / roberto frejat
Por Aí,0,"Se você me encontrar assim Meio distante Torcendo cacho Roendo a mão É que eu tô pensando Num lugar melhor Ou eu tô amando E isso é bem pior, é </p>Se você me encontrar Rodando pela casa Fumando filtro Roendo a mão É que eu não tô sonhando Eu tenho um plano Que eu não sei achar Ou eu tô ligado E o papel, e o papel E o papel pra acabar Se você me encontrar Num bar, desatinado Falando alto coisas cruéis É que eu tô querendo um cantinho ali Ou então descolando Alguém pra ir dormir</p>Mas se eu tiver nos olhos Uma luz bonita Fica comigo E me faz feliz É que eu tô sozinho Há tanto tempo Que eu me esqueci O que é verdade E o que é mentira em volta de mim</p>",cazuza / roberto frejat
Por Que a Gente É Assim?,1,"Mais uma dose? É claro que eu estou a fim A noite nunca tem fim Por que que a gente é assim? </p>Agora fica comigo E vê se não desgruda de mim Vê se ao menos me engole Mas não me mastiga assim</p>Canibais de nós mesmos Antes que a terra nos coma Cem gramas, sem dramas Por que que a gente é assim?</p>Mais uma dose? É claro que eu tô a fim A noite nunca tem fim Baby, por que a gente é assim?</p>Você tem exatamente Três mil horas pra parar de me beijar Hum, meu bem, você tem tudo, tudo Pra me conquistar</p>Mas você tem apenas um segundo Um segundo pra aprender a me amar Você tem a vida inteira, baby, a vida inteira Pra me devorar Pra me devorar!</p>Mais uma dose? É claro que eu tô a fim A noite nunca tem fim Por que a gente é assim?</p>",cazuza / roberto frejat / ezequiel neves
Portuga,0,"Eu sou um portuga burro E tenho mil caravelas na cabeça Juntou com preto e com índio Mas no fundo é portuga Com seus sonhos de mar Seu destino de fado A eterna espera na praia E a coragem de enfrentar tormentas </p>Eu sou portuga com meu dinheirinho contado E meu gosto pela desgraça Pelo meu corpo peludo Pelo meu amor pelo acaso Vou ter um dia uma mulher valente Que vai ser a leoa da casa E Portugal, África e Brasil Vão ser uma grande comunidade</p>Se fala mais português que japonês, sabiam? Se fala mais português que japonês, sabia? E a gente vai se impor no mundo O vinho, o fado, o porto Sou triste, quase um ""portuga"" triste Mas as vezes bebo e danço E sou doce como um toucinho do céu</p>Portugal, meu útero Acorda com os teus filhos E vamos embarcar de novo Nas novas caravelas Vamos dominar o mundo Só que de um modo mais belo Só que de um modo mais belo</p>A liberdade já chegou em Angola E vai chegar no Brasil Mistura a culpa do teu fado Com a alegria que veio da África Mas, portugas, esqueçam Esse destino de fado Mas, portugas, esqueçam Esse destino de fado</p>É preciso mudar e lutar Eu acredito na força do português no mundo Do português burro do mundo</p>Porque a grande piada é o Brasil</p>",orlando morais
Posando de Star,0,"Pouco importa O que essa gente vá falar mal Falem mal Eu já tô pra lá de rouco, louco total Eu sou o teu amor, me entenda Você precisa descobrir O que está perdendo É, o que está perdendo! Botando banca Posando de star Você precisa é dar! </p>Vem viver comigo Vem me experimentar, me experimenta Soltem as coisas lindas que te ardem, me traz Você sem texto sem cinema Não faz do sexo um problema Eu armo uma cena, é, eu armo uma cena Quebro garrafa, morro de chorar Mas ainda te faço dar!</p>Tudo que eu quero É uma noite de luar, de luar São palavras doces as que eu quero escutar Eu sou o seu amor, me entenda Você precisa descobrir o que está perdendo O que está perdendo Botando banca, posando de star Ah, você precisa é dar!</p>Pouco importa o que essa gente vá falar mal...</p>",cazuza / frejat
Preciso Dizer Que Eu Te Amo,1,"Quando a gente conversa Contando casos, besteiras Tanta coisa em comum Deixando escapar segredos E eu não sei em que hora dizer Me dá um medo, que medo </p>É que eu preciso dizer que eu te amo Te ganhar ou perder sem engano Eu preciso dizer que eu te amo tanto</p>E até o tempo passa arrastado Só pra eu ficar do teu lado Você me chora dores de outro amor Se abre e acaba comigo E nessa novela eu não quero Ser teu amigo</p>É que eu preciso dizer que eu te amo Te ganhar ou perder sem engano Eu preciso dizer que eu te amo tanto</p>Eu já nem sei se eu tô misturando Eu perco o sono Lembrando em cada riso teu, qualquer bandeira Fechando e abrindo a geladeira A noite inteira</p>É que eu preciso dizer que eu te amo Te ganhar ou perder sem engano É eu preciso dizer que eu te amo tanto</p>",cazuza / bebel gilberto / de
Preconceito,0,Por que você me olha com esses olhos de loucura? Por que você diz meu nome? Por que você me procura? Se as nossas vidas juntas vão ter sempre um triste fim Se existe um preconceito muito forte separando você de mim </p>Pra que este beijo agora? Por que me amor este abraço? Um dia você vai embora sem sofrer os tormentos que eu passo De que vale sonhar um minuto se a verdade da vida é ruim? Se existe um preconceito muito forte separando você de mim</p>,fernando lobo / antonio maria
Pro Dia Nascer Feliz,1,"Todo dia a insônia me convence que o céu Faz tudo ficar infinito E que a solidão é pretensão de quem fica Escondido fazendo fita </p>Todo dia tem a hora da sessão coruja Só entende quem namora Agora vão bora Estamos meu bem por um triz</p>Pro dia nascer feliz O mundo acordar e a gente dormir, dormir Pro dia nascer feliz Essa é a vida que eu quis O mundo inteiro acordar e a gente dormir</p>Todo dia é dia e tudo em nome do amor Essa é a vida que eu quis Procurando vaga uma hora aqui, a outra ali No vai-e-vem dos teus quadris</p>Nadando contra a corrente só pra exercitar Todo o músculo que sente Me dê de presente o teu bis</p>Pro dia nascer feliz O mundo inteiro acordar e a gente dormir, dormir Pro dia nascer feliz O mundo inteiro acordar e a gente dormir</p>Todo dia é dia e tudo em nome do amor Essa é a vida que eu quis Procurando vaga uma hora aqui, a outra ali No vai-e-vem dos teus quadris</p>Nadando contra a corrente só pra exercitar Todo o músculo que sente Me dê de presente o teu bis</p>Pro dia nascer feliz O mundo inteiro acordar e a gente dormir, dormir Pro dia nascer feliz O mundo inteiro acordar e a gente dormir</p>",cazuza / roberto frejat
Problema de Moral,0,Tem coisas na vida Que a gente não pode explicar Se tratando de amor A vida não dá o bê-a-bá </p>Foi mais forte que eu Você provocou sem ter pena Um problema moral Em dois amigos do peito</p>Mas pintou Eu bem que tentei evitar Já rolou Agora não dá mais pra parar Deixa a bola rolar</p>Mulher de amigo meu Pra mim é homem Eu transo no breu Nem pro padre eu conto E pronto Deixa a bola rolar Deixa a bola rolar</p>,cazuza / de / roberto frejat
Qual a Cor do Amor?,0,"Primeiro é o beijo Quente, procurado A língua procurando a outra E vendo se a boca combina Se combina o beijo Meio caminho andado </p>Depois é a pele Se a textura vale O pêlo com pêlo Ou o pêlo com o seu pêlo Ou os pêlos com meu pêlo Ou o medo</p>Depois o cheiro Um procura no outro Cheiro de colônia ou Cheiro de prazer E os dois se embriagam Ou vão até o banheiro</p>Depois a cor O amor tem cor? Cada amor tem uma cor Cada beijo tem uma cor Cor de caramelo doce Cor de madrugada fria</p>",cazuza
Quando Eu Estiver Cantando,0,"Tem gente que recebe Deus quando canta Tem gente que canta procurando Deus Eu sou assim com a minha voz desafinada Peço a Deus que me perdoe no camarim </p>Eu sou assim Canto pra me mostrar De besta Ah, de besta</p>Quando eu estiver cantando Não se aproxime Quando eu estiver cantando Fique em silêncio Quando eu estiver cantando Não cante comigo</p>Porque eu só canto só E o meu canto é a minha solidão É a minha salvação</p>Porque o meu canto redime o meu lado mau Porque o meu canto é pra quem me ama Me ama, me ama</p>Quando eu estiver cantando Não se aproxime Quando eu estiver cantando Fique em silêncio Quando eu estiver cantando Não cante comigo</p>Quando eu estiver cantando Fique em silêncio</p>Porque o meu canto é a minha solidão É a minha salvação Porque o meu canto é o que me mantém vivo E o que me mantém vivo</p>",cazuza / joao reboucas
Quarta-feira,0,"Livro depressivo Na areia da praia Eu banco o depressivo </p>Talvez você caia Na minha rede um dia Cheia de cacos de vidro De cacos de vidro</p>E o galã não vê Que é bombardeado Com balas de hortelã Com balas de hortelã</p>E a santa milagrosa vê Que Deus não dá esmola Subitamente assalta Subitamente assalta</p>Quero que você Me ame bastante Daqui até a Constante Ramos Vamos, vamos Vamos lado a lado Como dois gigantes Enfrentando os ônibus</p>E o menino triste Quer ser um herói Mesmo um herói triste Mesmo um herói triste</p>E a dama sem cara Das bolsas vazias Sente um amor aflito Sente um amor aflito</p>Eu ando apaixonado Por cachorros e bichas Duques e xerifes</p>Porque eles sabem Que amar é abanar o rabo (É abanar o rabo) Lamber e dar a pata</p>E as mulatas sonham Que são raptadas Por sheiks alemães Por sheiks alemães</p>No escritório sonham Que já é de tarde Todas as manhãs Todas as manhãs</p>",cazuza / ze luiz
Quase Um Segundo,1,"Eu queria ver no escuro do mundo Aonde está o que você quer Pra me transformar no que te agrada No que me faça ver </p>Quais são as cores e as coisas pra te prender Eu tive um sonho ruim e acordei chorando Por isso eu te liguei</p>Será que você ainda pensa em mim? Será que você ainda pensa?</p>Às vezes te odeio por quase um segundo Depois te amo mais Teus pelos, teu gosto, teu rosto, tudo Tudo que não me deixa em paz</p>Quais são as cores e as coisas pra te prender? Eu tive um sonho ruim e acordei chorando Por isso eu te liguei</p>Será que você ainda pensa em mim? Será que você ainda pensa?</p>",herbert vianna / hebert vianna
Quatro Letras,0,"Todo esse tempo de dor que eu passei andando por aí Todo esse tempo eu tentei gritar a palavra amor bem alto Pra ver se me convencia de uma vez do significado dessas quatro letras </p>É duro reconhecer que todo o sofrimento foi em vão Que não existe vida quando se está triste e só De tudo o que passei foi essa a lição Não vale a pena sofrer, meu amor</p>Um dia quando você menos esperar Eu vou voltar sorrindo Como se nada tivesse acontecido Um dia quando você menos esperar Eu vou voltar cantando</p>Todo esse tempo de dor que eu passei andando por aí Todo esse tempo eu tentei gritar a palavra amor bem alto Pra ver se me convencia de uma vez do significado dessas quatro letras</p>Um dia quando você menos esperar Eu vou voltar sorrindo Como se nada tivesse acontecido Um dia quando você menos esperar Eu vou voltar cantando Como se nada tivesse acontecido</p>Um dia quando você menos esperar Eu vou voltar sorrindo Como se nada tivesse acontecido Um dia quando você menos esperar Eu vou voltar cantando Como se nada tivesse acontecido</p>Quatro letras Quatro letras Quatro letras Quatro letras Quatro letras Quatro letras Quatro letras</p>",george israel
Que o Deus Venha,0,"Sou inquieto, áspero E desesperançado Embora amor dentro de mim eu tenha Só que eu não sei usar amor Às vezes arranha Feito farpa </p>Se tanto amor dentro de mim Eu tenho, mas no entanto Continuo inquieto É que eu preciso que o Deus venha Antes que seja tarde demais</p>Corro perigo Como toda pessoa que vive E a única coisa que me espera É o inesperado</p>Mas eu sei Que vou ter paz antes da morte Que vou experimentar um dia O delicado da vida Vou aprender Como se come e vive O gosto da comida</p>",cazuza / clarice lispector / roberto frejat
Querido Diário (Tópicos Para Uma Semana Utópica),0,Segunda-feira: Criar a partir do feio Enfeitar o feio Até o feio seduzir o belo </p>Terça-feira: Evitar mentiras meigas Enfrentar taras obscuras Amar de pau duro</p>Quarta-feira: Magia acima de tudo Drogas barbitúricos I Ching Seitas macabras O irracional como aceitação do universo</p>Quinta-feira: Olhar o mundo Com a coragem do cego Ler da tua boca as palavras Com a atenção do surdo Falar com os olhos e as mãos Como fazem os mudos</p>Sexta-feira: Assunto de família: Melhor fazer as malas E procurar uma nova (Só as mães são felizes)</p>Sábado: Não adianta desperdiçar sofrimento Por quem não merece É como escrever poemas no papel higiênico E limpar o cu Com os sentimentos mais nobres</p>Domingo: Não pisar em falso Nem nos formigueiros de domingo Amar ensina a não ser só Só fogos de São João no céu sem lua Mas reparar e não pisar em falso Nem nas moitas do metrô nos muros E esquinas sacanas comendo a rua Porque amar ensina a ser só Lamente longe por favor Chore sem fazer barulho</p>,cazuza
Quero Ele,0,"Quero ele, mas quero muito Ouço no meu gravador murmúrios dele Procuro ele no mar, por todo o navio Quero ele, menino triste Quero ele por trás dele Por cima da mesa Quero Querelle, quero querê-las Quero tê-las, seus bagos, suas orelhas Quero ele brocha, quero ele rocha Quero ele com seus pentelhos E seu doce sorriso nas sobrancelhas A brisa de espada Quero arrumar sua mala E cuidar dele quando estiver doente A gente sente coisas estranhas Dores, horrores nas entranhas Mãe, pai, aonde estou nessa noite devagar Querelle não, Querelle corre Querelle pode e deve mentir Quero Querelle e seu irmão (Quero Rogéria e seu pauzão) Quero em Brest, todos os santos Quero as fadas e os gigantes </p>Quero escovar seus dentes, passar colônia Contar histórias pra sua insônia Quero curar seu mal de sexo Quero sem nexo, sem camisinha Quero, sim, quero carinho Quero a luz dos obscuros Quero querer, quero mamar, quero preguiça O Rio, Angra, Paranaguá Quero vocês, meus companheiros Meus marinheiros, meus caloteiros Quero vocês, quero com a faca cortar a dor E ser mulher (mulher Rogéria, Astolfo macho)</p>",cazuza / lobao
Rica e Famosa,0,"Rica e famosa Com um copo de champanhe nas mãos Nas festas da sociedade Maquiada, 35 anos, magra, com um Séquito de homens apaixonados Adora artistas e quadros Nega que seja grã-fina Diz que trabalha e tem seu dinheiro (Na verdade é RP da firma de um amigo) Simpática, inteligente Não tenho nada contra a mulher elegante Sua vida são festas e risos e Roma E uva e queijos e vinhos e Baco Não é pecado ser rico Mas a mulher rica não é famosa Apenas sai nas colunas de jornais E o povo adora ""Vamos ser republicanos Mas não mexam nas carruagens da monarquia!"" </p>Rica e famosa Não vê nunca os filhos Herdeiros do pai rico e famoso Que não paga a mesada Você é engraçada, rica e famosa Vive a solidão, as gargalhadas Chora escondida no analista E gosta de escola de samba (Ou dos crioulos da escola) Você é loura e cheirosa Mas e quando o povo acordar? Bem, você vai ser RP da Mangueira Ou Pavãozinho Você é legal, sophisticated lady E quando ninguém vê, você ri</p>",cazuza
Rio de Janeiro Love Blues,0,"Foi qualquer hora Qualquer gole, um trago Alguém na rua gritou gol! Eu vi um balé estranho que passava De automóveis e naves a brilhar Rio de Janeiro love blues Rio de Janeiro love blues </p>E eu mendingando O teu amor na calçada Por entre cochichos, gargalhadas Vendo estrelas e anúncios luminosos Por baixo da mesa eu te escolhi Rio de Janeiro love blues Rio de Janeiro love blues</p>Com o know how de uma dona de casa Escolhendo as frutas com o freguês Com a burrice de um peixe Que morde a isca Você vai me seguir pra onde eu quiser Rio de Janeiro love blues Rio de Janeiro love blues</p>",cazuza
Rita,0,Poema para Rita</p>Você seduziu A chave da minha vida E eu te vi inteira Besteira é ciúme costumeiro Pode levar o meu passado Pode nadar na beira Do escracho que eu esqueci Querida Ceci índia na Esgueira O teu maior amor Foi a minha Mais linda besteira Te amo </p>,cazuza
Ritual,0,"Pra que sonhar A vida é tão desconhecida e mágica Dorme às vezes do teu lado Calada Calada </p>Pra que buscar o paraíso Se até o poeta fecha o livro Sente o perfume de uma flor no lixo E fuxica Fuxica</p>Tantas histórias de um grande amor perdido Terras perdidas, precipícios Faz sacrifícios, imola mil virgens Uma por uma, milhares de dias</p>Ao mesmo Deus que ensina a prazo Ao mais esperto e ao mais otário Que o amor na prática é sempre ao contrário Que o amor na prática é sempre ao contrário</p>Ah, pra que chorar A vida é bela e cruel, despida Tão desprevenida e exata Que um dia acaba Acaba</p>",cazuza / roberto frejat
Rock da Descerebração,0,"Descerebrem-se, celebrem Eu tô aqui pra animar Desesperem-se, roubem Quem sabe eu possa ajudar? Depois, desculpem-se, esqueçam Eu volto pra lembrar E habituem-se, morram Eu que não vou enterrar </p>E se a pior pessoa da cidade me ajudar Viro operário padrão Eu e meu patrão Que se esconde nos fundos Gelado de felicidade</p>Cagüetem-se, solidários Antes do interrogatório Engrandeçam a mentira Dêem sentido à vida Tenham fé, tenham medo Ou usem anestesias Uniformes, fantasias Vejam que liquidação!</p>Mas se as suas consciências Bondosas dizem: ""não!"" Já é um bom motivo Pra gente comemorar o rock O rock da descerebração O rock da descerebração</p>",cazuza / roberto frejat
Rock'n Geral,0,"Rock'n geral é até mais tarde Sem hora marcada Armando assim um carnaval full time Rock'n geral é bem alto Pra se ouvir de qualquer nave Ou de um coração meio surdo que não sabe amar </p>Rock'n geral é apaixonado Neném sem pecado querendo mamar Hei, mama, can't you hear me cry? Hei, mama, can't you hear me cry? Ei, mãe, não tá me ouvindo chorar? Ei, mãe, não tá me ouvindo chorar?</p>Mamãe, eu quero mamar! Mamãe, eu quero mamar!</p>",cazuza / guto goffi
Saudade,0,"Saudade É uma palavra Saudade Só existe na língua portuguesa Saudade de Val vendendo pó na esquina Saudade do que nunca vai voltar </p>E dos amigos que se foram Eu hoje estou com saudade Na noite quente e no calor Que sobe do asfalto Saudade quente Saudade da roda de cerveja Dos amigos da madruga e Saudade de nadar no mar E um dia ter sido mais puro Saudade da primeira namorada E namorado também Saudade, principalmente Da irresponsabilidade Saudade, meus amigos Daqui a pouco vou estar com vocês.</p>",cazuza
Seda,0,"Agora que a seda Transformada em trapos Já não me atrapalha movimentos E não me apertam sapatos Luvas ou cuecas E que grito agud já não encontra eco Misturado à luz de outros No universo Agora que o vento me seca as lágrimas Água que é mar no meu corpo Sobra sal. (bob dylan ""vocâ está invisível agora, sem segredos..."") saudade é felicidade abafada futura... </p>",cazuza
Seda Pura,0,"Suave esta noite De scotch Vem vindo na luz Teu recorte Cansada Vivendo em paz </p>O salto alto Jogado Sem par, o batom No cigarro</p>Você vestida de seda Pura, invisível Passeia</p>Longe de mim Te percebo Dona de si Em segredo</p>",cazuza
Sem Conexão Com o Mundo Exterior,0,"Você pensa cada frase Quando fala É na hora errada Que linha cruzada Querendo, eu te levo até em casa Usa o corpo como refúgio Pra gente se sentir o intruso Um teatrinho de amor Se achando a grande atração </p>Sem direção Você pirou de verdade Sem amor, sem razão Baby, que barra pesada Voce tá sem condução Sem conexão Com o mundo exterior Meu amor</p>",cazuza / roberto frejat
Sem Saudade,0,"Do teu retorno Só do silêncio Nem uma resposta pra dar E do corpo as pernas Sempre cruzadas Pra vida, nada a declarar </p>Tão longe de mim Olhos a milhas Ilhas distantes Nunca mais te vi Nenhum lugar te interessa.</p>",cazuza
Sem vergonha,0,"Eu sei que esse encontros Por acaso São coincidências demais Eu sento na mesa Eu viro a cabeça E você vem atrás </p>E tantos elogios Por acaso São coincidências demais O olho aceso Café, sobremesa E você vem atrás</p>Eu armo o picadeiro Mas no fim, no fim Você tropeça e cai E perde a canastra e ri E diz: ""Até mais""</p>Pra me provocar Me deixar maluco E eu vou atrás Sem vergonha e sem culpa Na paz</p>Sem vergonha e sem culpa Na paz</p>",cazuza / roberto frejat
Simancol,0,Eu sou uma pessoa comum Que sofre por coisas comuns Como qualquer caixa das Casas Sendas Que nunca pensou na morte E acredita um dia poder ser feliz Materialmente. </p>,cazuza
Smoke On The Water,0,"(falado) - você é o cara? - que cara? - o cara bom de grito que o leo jaime mandou? </p>(cantado) We all came out to montreux On the lake geneva shoreline To make records with a mobile We didn't have much time Frank zappa and the mothers Were at the best place around But some stupid with a flare gun Burned the place to the ground Smoke on the water, fire in the sky</p>Smoke on the water, aargh</p>",blackmore / ian gillan / ian paice / jon lord / roger glover
Só As Mães São Felizes,0,"Você nunca varou  A Duvivier às 5  Nem levou um susto Saindo do Val Improviso  Era quase meio-dia  No lado escuro da vida  </p>Nunca viu Lou Reed  ""Walking on the wild side""  Nem Melodia transvirado  Rezando pelo Estácio  Nunca viu Allen Ginsberg  Pagando michê na Alaska  Nem Rimbaud pelas tantas  Negociando escravas brancas </p>Você nunca ouviu falar em maldição  Nunca viu um milagre  Nunca chorou sozinha num banheiro sujo  Nem nunca quis ver a face de Deus </p>Já frequentei grandes festas  Nos endereços mais quentes  Tomei champanhe e cicuta  Com comentários inteligentes  Mais tristes que os de uma puta  No Barbarella às 15 pras 7 </p>Reparou como os velhos  Vão perdendo a esperança  Com seus bichinhos de estimação e plantas?  Já viveram tudo  E sabem que a vida é bela </p>Reparou na inocência  Cruel das criancinhas  Com seus comentários desconcertantes?  Adivinham tudo  E sabem que a vida é bela </p>Você nunca sonhou  Ser currada por animais  Nem transou com cadáveres?  Nunca traiu teu melhor amigo  Nem quis comer a tua mãe? </p>Só as mães são felizes...</p>",cazuza / roberto frejat
