titulo,mais tocada,letra,compositor
Aprendendo a Jogar,1,"Dig dig dig dig dig da cá, ah, ah Dig dig dig dig dig da cá, ah, ah Dig dig dig dig dig da cá, ah, ah Dig dig dig dig dig da cá, ah, ah </p>Vivendo e aprendendo a jogar Vivendo e aprendendo a jogar Nem sempre ganhando Nem sempre perdendo Mas aprendendo a jogar</p>Vivendo e aprendendo a jogar Vivendo e aprendendo a jogar Nem sempre ganhando Nem sempre perdendo Mas aprendendo a jogar</p>Água mole em pedra dura Mais vale que dois voando Se eu nascesse assim, pra lua Não estaria trabalhando</p>Vivendo e aprendendo a jogar Vivendo e aprendendo a jogar Nem sempre ganhando Nem sempre perdendo Mas aprendendo a jogar</p>Vivendo e aprendendo a jogar Vivendo e aprendendo a jogar Nem sempre ganhando Nem sempre perdendo Mas aprendendo a jogar</p>Mas em casa de ferreiro Quem com ferro se fere é bobo Cria fama, deita na cama Quero ver o berreiro na hora do lobo</p>Vivendo e aprendendo a jogar Vivendo e aprendendo a jogar Nem sempre ganhando Nem sempre perdendo Mas aprendendo a jogar</p>Vivendo e aprendendo a jogar Vivendo e aprendendo a jogar Nem sempre ganhando Nem sempre perdendo Mas aprendendo a jogar</p>Quem tem amigo cachorro Quer sarna para se coçar Boca fechada não entra besouro Macaco que muito pula quer dançar</p>Dig dig dig dig dig da cá, ah, ah Dig dig dig dig dig da cá, ah, ah Dig dig dig dig dig da cá, ah, ah Dig dig dig dig dig da cá, ah, ah</p>Dig dig dig dig dig da cá, ah, ah Dig dig dig dig dig da cá, ah, ah Dig dig dig dig dig da cá, ah, ah Dig dig dig dig dig da cá, ah, ah</p>",guilherme arantes
Aquarela Brasileira,0,"Le Lererere Le Lererere </p>Vejam essa maravilha de cenário É um episódio relicário Que o artista num sonho genial Escolheu para este carnaval E o asfalto como passarela Será a tela do Brasil em forma de aquarela Caminhando pelas cercanias do Amazonas Conheci vastos seringais No Pará, a ilha de Marajó E a velha cabana do Timbó Caminhando ainda um pouco mais Deparei com lindos coqueirais Estava no Ceará, terra de Itapuã De Iracema e Tupã E fiquei radiante de alegria Quando cheguei na Bahia Bahia de Castro Alves, do acarajé Das noites de magia, do candomblé Depois de atravessar as matas do Ipú Assisti em Pernambuco A festa do frevo e do maracatu Brasília tem o seu destaque Na arte, na beleza, arquitetura Feitiço de garoa pela serra São Paulo engrandece a nossa terra Do leste, por todo o Centro-Oeste Tudo é belo e tem lindo matiz No Rio dos sambas e batucadas Dos malandros e mulatas De requebros febris Brasil, essas nossas verdes matas Cachoeiras e cascatas De colorido sutil E este lindo céu azul de anil Emoldura em aquarela o meu Brasil</p>",silas de oliveira
Aquarela do Brasil,0,"Brasil Meu Brasil Brasileiro Meu mulato inzoneiro Vou cantar-te Nos meus versos Ô Brasil, samba que dá Bamboleio, que faz gingar Ô Brasil do meu amor Terra de Nosso Senhor Brasil, Brasil Prá mim, prá mim </p>Ô abre a cortina do passado Tira a mãe preta do cerrado Bota o rei congo no congado Brasil, Brasil</p>Deixa Cantar de novo o trovador A merencória luz da lua Toda canção do meu amor Quero Ver a Sá Dona caminhando Pelos salões arrastando O seu vestido rendado Brasil, Brasil Prá mim, prá mim</p>Brasil Terra boa e gostosa Da morena sestrosa De olhar indiferente Ô Brasil, verde que dá Para o mundo admirá Ô Brasil, do meu amor Terra de Nosso Senhor Brasil,Brasil Prá mim, prá mim</p>Ô, esse coqueiro que dá coco Oi onde eu amarro a minha rede Nas noites claras de luar Brasil, Brasil Ô oi estas fontes murmurantes Oi onde eu mato a minha sede E onde a lua vem brincar Ô, esse Brasil Lindo e trigueiro É o meu Brasil Brasileiro Terra de samba e pandeiro Brasil, Brasil Prá mim, prá mim</p>",ary barroso
Aquarela do Brasil/ Nega do Cabelo Duro,0,"Ah! Ouve essas fontes murmurantes Onde eu mato minha sede E onde a lua vem brincar Ah! Esse Brasil lindo e trigueiro É o meu Brasil, brasileiro Terra de samba e pandeiro </p>Brasil, pra mim, Brasil Brasil, pra mim</p>Nega do cabelo duro Qual é o pente que te penteia Qual é o pente que te penteia Qual é o pente que te penteia, ô nega</p>Teu cabelo está a moda E o teu corpo bamboleia Minha nega, meu amor Qual é o pente que te penteia, ô nega</p>Brasil, pra mim, Brasil, pra mim Brasil</p>",ary barroso / david nasser / rubens soares
Aquele Abraço,0,"O Rio de Janeiro continua lindo O Rio de Janeiro continua sendo O Rio de janeiro, fevereiro e março Alô, alô, Realengo - aquele abraço! Alô, torcida do flamengo - aquele abraço! Chacrinha continua balançando a pança E buzinando a moça e comandando a massa E continua dando as ordens no terreiro Alô, alô, seu Chacrinha - velho guerreiro Alô, alô, Terezinha - Rio de janeiro Alô, alô, seu Chacrinha - velho palhaço Alô, alô, Terezinha - aquele abraço! Alô, moça da favela - aquele abraço! Todo mundo da Portela - aquele abraço! Todo mês de fevereiro - aquele passo! Alô, Banda de Ipanema - aquele abraço! Meu carinho pelo mundo eu mesmo traço A Bahia já me deu régua e compasso Quem sabe de mim sou eu - aquele abraço! Pra você que meu esqueceu aquele abraço! Alô, Rio de janeiro - aquele abraço! Todo o povo brasileiro - aquele abraço! </p>",gilberto gil
Aqui É o País do Futebol,0,"Brasil está vazio na tarde de domingo, né? Olha o sambão, aqui é o país do futebol Brasil está vazio na tarde de domingo, né? Olha o sambão, aqui é o país do futebol </p>No fundo desse país Ao longo das avenidas Nos campos de terra e grama Brasil só é futebol Nesses noventa minutos De emoção e alegria Esqueço a casa e o trabalho A vida fica lá fora Dinheiro fica lá fora A cama fica lá fora Família fica lá fora A vida fica lá fora E tudo fica lá fora</p>Brasil está vazio na tarde de domingo, né? Olha o sambão, aqui é o país do futebol Brasil está vazio na tarde de domingo, né? Olha o sambão, aqui é o país do futebol</p>No fundo desse país Ao longo das avenidas Nos campos de terra e grama Brasil só é futebol Nesses noventa minutos De emoção e de alegria Esqueço a casa e o trabalho A vida fica lá fora Dinheiro fica lá fora A cama fica lá fora A família fica lá fora A vida fica lá fora O salário fica lá fora E tudo fica lá fora</p>Brasil está vazio na tarde de domingo, né? Olha o sambão, aqui é o país do futebol Brasil está vazio na tarde de domingo, né? Olha o sambão, aqui é o país do futebol</p>No fundo desse país Ao longo das avenidas Nos campos de terra e grama Brasil só é futebol Nesses noventa minutos De emoção e alegria Esqueço a casa e o trabalho A vida fica lá fora Dinheiro fica lá fora A cama fica lá fora A mesa fica lá fora Salário fica lá fora A fome fica lá fora A comida fica lá fora A vida fica lá fora E tudo fica lá fora</p>",fernando brant / milton nascimento
Arrastão,0,"Eh! Tem jangada no mar Eh! Eh! Eh! Hoje tem arrastão Eh! Todo mundo pescar Chega de sombra e João Jôvi </p>Olha o arrastão entrando no mar sem fim É meu irmão me traz Iemanjá pra mim Olha o arrastão entrando no mar sem fim É meu irmão me traz Iemanjá pra mim</p>Minha Santa Bárbara me abençoai Quero me casar com Janaína Eh! Puxa bem devagar Eh! Eh! Eh! Já vem vindo o arrastão Eh! É a rainha do mar Vem, vem na rede João pra mim</p>Valha-me Deus nosso Senhor do Bonfim Nunca jamais se viu tanto peixe assim Valha-me Deus nosso Senhor do Bonfim Nunca jamais e viu tanto peixe assim</p>",vinicius de moraes / edu lobo
Aruanda,0,"Vai, vai, vai pra Aruanda Vem, vem, vem de Luanda Deixa tudo o que é triste Vai, vai, vai pra aruanda </p>Lá não tem mais tristeza Vai que tudo é beleza Ouve esta voz que te chama Vai, vai, vai</p>",carlos lyra
As Aparências Enganam,0,"As aparências enganam Aos que odeiam e aos que amam Porque o amor e o ódio se irmanam Na fogueira das paixões Os corações pegam fogo </p>E depois não há nada que os apague Se a combustão os persegue As labaredas e as brasas são O alimento, o veneno, o pão O vinho seco, a recordação Dos tempos idos de comunhão Sonhos vividos de conviver</p>As aparências enganam Aos que odeiam e aos que amam Porque o amor e o ódio se irmanam Na geleira das paixões Os corações viram gelo E depois não há nada que os degele</p>Se a neve, cobrindo a pele Vai esfriando por dentro o ser Não há mais forma de se aquecer Não há mais tempo de se esquentar Não há mais nada pra se fazer Senão chorar sob o cobertor</p>As aparências enganam Aos que gelam e aos que inflamam Porque o fogo e o gelo se irmanam No outono das paixões Os corações cortam lenha E depois se preparam pra outro inverno</p>Mas o verão que os unira Ainda vive e transpira ali Nos corpos juntos na lareira Na reticente primavera No insistente perfume De alguma coisa chamada amor</p>",sergio natureza / tunai
As Coisas Que Eu Gosto,0,"As coisas que eu gosto Eu vou lhe dizer São coisas bonitas que vem de você É o céu de um sorriso embriagador E esses seus olhos lembrando o amor </p>Nem sei como pode você ser assim E ter tudo, tudo que é bom para mim Nem de encomenda eu ia achar Outro igual a você para amar</p>Os seus olhos, seu sorriso, que bonitos são Você não existe Na certa sonhei Quando inventei você</p>",fernando cesar / oscar hamerstein / richard rodgers
As Curvas da Estrada de Santos,0,,nao identificado
As Secretárias,0,"Cha cha chá para o secretário Cha cha chá para estenodatilografar Cha cha chá para o secretário Cha cha cha, cha cha chá Como é bom bailar! Necessito secretário competente Com experiência e boa apresentação Solicito homem jovem e bonito E com carta de recomendação Cha cha chá para o secretário Cha cha chá para estenodatilografar Cha cha chá para o secretário Cha cha cha, cha cha chá Como é bom bailar! Que domine o idioma italiano O francês e o inglês na perfeição Não me importa seja loiro ou moreno mas que tenha bem alegre o coração Cha cha chá para o secretário Cha cha chá para estenodatilografar Cha cha chá para o secretário Cha cha cha, cha cha chá Como é bom bailar! Quando formos de manha para o trabalho E, a tarde, na hora de regressar Que beleza eu e o meu secretario caminhando e dançando o cha cha chá Quando formos de manha para o trabalho E, a tarde, na hora de regressar Que beleza eu e o meu secretario caminhando e dançando o cha cha chá Cha cha chá para o secretário Cha cha chá para estenodatilografar Cha cha chá para o secretário Cha cha cha, cha cha chá Como é bom bailar! </p>",nao identificado
Asa Branca,0,"Quando olhei a terra ardendo qual fogueira de São João Eu perguntei a Deus do céu por que tamanha judiação  Eu perguntei a Deus do céu por que tamanha judiação   Que braseiro, que fornalha, nenhum pé de plantação Por falta d'água perdi meu gado, morreu de sede meu alazão  Por falta d'água perdi meu gado, morreu de sede meu alazão   Inté mesmo a Asa Branca bateu asas do sertão Entonce eu disse: adeus Rosinha, guarda contigo meu coração  Entonce eu disse: adeus Rosinha, guarda contigo meu coração   Hoje longe muitas léguas nessa triste solidão Espero a chuva cair de novo pra eu voltar pro meu sertão  Espero a chuva cair de novo pra eu voltar pro meu sertão   Quando o verde dos teus olhos se espaiá na plantação Eu te asseguro, não chores não, viu, que eu voltarei, viu, meu coração Eu te asseguro, não chores não, viu, que eu voltarei, viu, meu coração </p>",humberto teixeira / luiz gonzaga
Até Aí Morreu Neves,0,"Pa, pa, pa, ra pa pa pa pa pa ra pa pa pa ra Se segura malandro pois malandro que é malandro Não se estoura Se segura malandro Pois um dia há de chegar a sua hora Vai cantar vai brincar sem fantasia </p>Você vai chorar de alegria pois ela vai voltar Pra alegrar o seu coração Malandro que é malandro não se estoura não Pa pa pa ra pa pa pa pa pa ra pa pa pa ra Pois um dia há de chegar a sua hora Vai cantar vai brincar sem fantasia</p>Você vai chorar de alegria pois ela vai voltar Prá alegrar o seu coração Malandro que é malandro não se estoura não Porque até aí morreu Neves Até aí morreu Neves até aí morreu Neves Até aí morreu Neves</p>Devagar malandro devagar cuidado Afobado come crú devagar se vai ao longe Devagar se vai ao longe devagar também é pressa Afobado come crú Devagar se vai ao longe</p>",jorge ben
Até o Fim,0,"Amor não tem se acabar Eu quero e sei que vou ficar Até o fim eu vou te amar Até que a vida em mim resolva se apa..........gar O amor é como uma rosa num jardim A gente cuida,a gente olha A gente deixa o sol bater Pra crescer,pra crescer A rosa do amor tem sempre que crescer. </p>",nao identificado
Atrás da Porta,1,"Quando olhaste bem nos olhos meus E o teu olhar era de adeus, juro que não acreditei Eu te estranhei, me debrucei Sobre o teu corpo e duvidei E me arrastei, e te arranhei E me agarrei nos teus cabelos No teu peito, teu pijama Nos teus pés, ao pé da cama </p>Sem carinho, sem coberta No tapete atrás da porta Reclamei baixinho Dei pra maldizer o nosso lar Pra sujar teu nome, te humilhar E me vingar a qualquer preço Te adorando pelo avesso Pra mostrar que ainda sou tua Até provar que ainda sou tua</p>",chico buarque / francis hime
Aviso Aos Navegantes,0,"Esse ano vai sobrar um Quem falou já morreu Quem sabe dele sou eu A vida quem dá é Deus </p>Quem é malandro não dá Vidinha boa a ninguém Malandro traz no cantar A pinta que o canto tem Briga com quem sabe mais Não dá camisa a ninguém Olha, aqui você faz Aqui mesmo vai entrar bem</p>Esse ano vai sobrar um Quem falou já morreu Quem sabe dele sou eu A vida quem dá é Deus</p>Vai sobrar um Falou, morreu Quem sabe dele sou eu Vida quem dá é Deus</p>",baden powell / paulo cesar pinheiro
Baby Face,0,"Baby face Esse rostinho lindo Baby face Parece ingênuo, não é isso não </p>Baby face Que encontrei sorrindo E me deixou sonhando</p>Baby face Esse seu modo estranho de olhar pra mim Me faz acreditar, que você Sabe amar,  mentindo Baby Face</p>",akst / davis / fred jorge
Baila Comigo,0,"Se Deus quiser, um dia eu quero ser índio Viver pelado pintado de verde, num eterno domingo Ser um bicho-preguiça, espantar turista E tomar banho de sol, banho de sol, banho de sol, sol   Se Deus quiser, um dia acabo voando Tão banal assim como um pardal, meio de contrabando Desviar do estilingue, deixar que me xinguem E tomar banho de sol, banho de sol, banho de sol, banho de sol </p>Baila comigo, como se baila na tribo Baila comigo, lá no meu esconderijo </p>Se Deus quiser, um dia eu viro semente E quando a chuva molhar o jardim, ah, eu fico contente E na primavera vou brotar na terra E tomar banho de sol, banho de sol, banho de sol, sol</p>Se Deus quiser, um dia eu morro bem velha Na hora H quando a bomba estourar, quero ver da janela E entrar no pacote de de camarote E tomar banho de sol, banho de sol, banho de sol, banho de sol</p>Baila comigo, como se baila na tribo Baila comigo, lá no meu esconderijo</p>",rita lee
Bala Com Bala,0,"A sala cala E o jornal prepara Quem está na sala Com pipoca e bala E o urubu sai voando, manso </p>O tempo corre E o suor escorre Vem alguém de porre E há um corre-corre, E o mocinho chegando, dando</p>Eu esqueço sempre nesta hora, linda, loura Minha velha fuga em todo impasse Eu esqueço sempre nesta hora, linda, loura Quanto me custa dar a outra face</p>O tapa estala No balacobaco E é bala com bala E é fala com fala, E o galã se espalhando, dando</p>No rala-rala Quando acaba a bala É faca com faca É rapa com rapa, E eu me realizando, bambo</p>Quando a luz acende é uma tristeza, trapo, presa Minha coragem muda em cansaço Toda fita em série que se preza, dizem, reza Acaba sempre no melhor pedaço</p>",aldir blanc / joao bosco
Basta De Clamares Inocência,0,"Basta de clamares inocência Eu sei todo o mal que a mim você fez Você desconhece consciência Só deseja o mal a quem o bem te fez </p>Basta Não ajoelhes, vá embora Se estás arrependido Vê se chora</p>Quando você partiu Me disse: Chora Não chorei Caprichosamente fui esquecendo Que te amei Hoje me encontras tão alegre E diferente Jesus não castiga o filho que está inocente</p>Basta Não ajoelhes, vá embora Se estás arrependido Vê se chora</p>",cartola
Beguine Dodói,0,"Olha, meu bem, o que restou Daquele grande herói Sem teu amor, enlouqueci e ando dodói Como Tarzan depois da gripe De emplastro sabiá Tomando cana nos botequins Eu vou me acabar </p>Espremo cravos defronte ao espelho Lembrando você Faço novena, tomo gemada Ah, não dá mais! Julio Lousada que me socorra Nessa aflição mortal Maracujina já não resolve Ao recordar Meias fumê, ligas vermelhas e um olhar fatal Minha Dalila, volta depressa O teu Sansão tá mal</p>",a. blanc / c. tolomei / j. bosco
Bicho Do Mato,0,Bicho do mato  Nego teve aí  Bicho do mato  Devagar pra não cair  Bicho do mato  Bicho bonito danado  Bicho do mato  Nego teve aí  E disse assim:  Bicho do mato  Quero você para mim  Eu só vou embora  Mas eu só ponho o meu boné  Onde eu posso apanhar  Devagar se vai ao longe  Devagar eu chego lá  Bicho do mato  Nego teve aí  Bicho do mato  Devagar pra não cair </p>,jorge ben
Black Is Beautiful,0,"Hoje cedo, na rua Do Ouvidor Quantos brancos horríveis eu vi Eu quero um homem de cor Um deus negro do Congo ou daqui Que se integre no meu sangue europeu </p>Black is beautiful, black is beautiful Black beauty so peaceful I wanna a black I wanna a beautiful</p>Hoje a noite amante negro eu vou Vou enfeitar o meu corpo no seu Eu quero este homem de cor Um deus negro do congo ou daqui</p>Que se integre no meu sangue europeu Black is beautiful, black is beautiful Black beauty so peaceful I wanna a black I wanna a beautiful</p>",marcos valle
"Boa Noite, Amor",0,"Boa noite amor  Meu grande amor  Contigo sonharei  </p>E a minha dor esquecerei  Se eu souber que o sonho teu  Foi o mesmo sonho meu </p>Boa noite, amor  E sonhe enfim  Pensando sempre em mim </p>Na carícia de um beijo  Que ficou no desejo  Boa noite, meu grande amor.</p>",francisco mattoso / jose maria de abreu / francisco matoso
Boa Palavra,0,"Aprendeu sozinho Na areia, no chão A brincar sozinho Sem a mão de um irmão </p>Aprendeu com o vento Que o sono passou E acordou sozinho No solo sem amor</p>Tava dormindo, acordei Para acertar o namoro Me deram o que  de beber Numa caneca de ouro</p>Não lhe deram nada Não é seu este chão Deita olhando o céu Que o céu não tem dono, não</p>Como um passarinho Aprende a voar Solta o pensamento Num braço de mar</p>Voou pra beira do rio Pousou num poço dourado Moça com seu namorado Rico com seu empregado</p>Aprendeu sozinho Deitado no chão A esperar sozinho Tempo de encontrar irmão</p>Inda a madrugada Espera nascer Não lhe deram nada Mas não quer morrer</p>Boa palavra, rapaz Boa palavra, rapaz Boa palavra, rapaz É assim que um homem faz</p>",caetano veloso
Bocochê,0,"Menina bonita pra onde ""quo´cê"" vai Menina bonita pra onde ""quo´cê"" vai Vou procurar o meu lindo amor No fundo do mar Vou procurar o meu lindo amor No fundo do mar   </p>É onda que vai É onda que vem É vida que vai Não volta ninguém</p> </p>Foi e nunca mais voltou Nunca mais! Nunca mais! Triste, triste me deixou</p> </p>(Nhem, nhem, nhem) É onda que vai É onda que vem (Nhem, nhem, nhem) É vida que vai Não volta ninguém Menina bonita não vá para o mar Menina bonita não vá para o mar Vou me casar com meu lindo amor No fundo do mar Vou me casar com meu lindo amor No fundo do mar</p>(Nhem, nhem, nhem) É onda que vai É onda que vem (Nhem, nhem, nhem) É a vida que vai Não volta ninguém Menina bonita que foi para o mar Menina bonita que foi para o mar Dorme, meu bem Que você também é Iemanjá Dorme, meu bem Que você também é Iemanjá Dorme, meu bem Que você também é Iemanjá Dorme, meu bem Que você também é Iemanjá</p>",baden powell / vinicius de moraes
Bodas de Prata,0,Você fica deitada De olhos arregalados Ou andando no escuro de penhoir Não adiantou nada Cortar os cabelos e jogar no mar Não adiantou nada o banho de ervas Não adiantou nada o nome da outra No pano vermelho pro anjo das trevas Ele vai voltar tarde Cheirando a cerveja Se atirar de sapato na cama vazia E dormir na hora murmurando Dora E você é Maria Você fica deitada com medo do escuro Ouvindo bater no ouvido o coração descompassado É o tempo Maria Te comendo feito traça Num vestido de noivado </p>,aldir blanc / joao bosco
Bolero de Satã,0,"Você penetrou como o sol da manhã E em nós começou uma festa pagã Você libertou em você a infernal cortesã E em mim despertou esse amor Atormentado e mal de Satã </p>Você me deixou como o fim da manhã E em mim começou essa angústia, esse afã Você me plantou a paixão imortal e mal sã Que se enraizou e será meu maldito final amanhã</p>E agora me aperta a aflição De chorar louco e só de manhã É a seta do arco da noite Sangrando-me agora São lágrimas, sangue, veneno Correndo no meu coração Formando-me dentro esse pântano de solidão</p>",paulo cesar pinheiro / guinga
"Bom Dia, Tristeza",0,Bom dia tristeza Que tarde tristeza Você veio hoje me ver Já estava ficando até meio triste De estar tanto tempo longe de você Se chegue tristeza Se sente comigo Aqui nesta mesa de bar Beba do meu copo Me dê o seu ombro Que é para eu chorar Chorar de tristeza Tristeza de amar </p>,adoniran barbosa / vinicius de moraes
Bom Tempo,0,"Um marinheiro me contou Que a boa brisa lhe soprou Vem aí bom tempo Um pescador me confirmou Que um passarinho lhe cantou Vem aí bom tempo Dou duro toda a semana Senão pergunte à Joana Que não me deixa mentir Mas, finalmente é domingo Naturalmente eu me vingo Vou me espalhar por aí </p>No compasso do samba Desfaço o cansaço Joana debaixo do braço Carregadinha de amor Vou que vou Pela estrada que dá numa praia dourada Que dá num tal de fazer nada Como a natureza mandou Jovem ""flu"" Satisfeito, alegria batendo no peito Radinho contando direito A vitória do meu tricolor Vou que vou Lá no alto O sol quente me leva num salto Pra o lado contrário do asfalto Pra o lado contrário da dor</p>Um marinheiro me contou Que a boa brisa lhe soprou Vem aí bom tempo Um pescador me confirmou Que um passarinho lhe cantou Vem aí bom tempo Ando cansado da lida Preocupada, corrida, surrada, batida Dos dias meus Mas uma vez na vida Eu vou viver A vida que eu pedi a Deus</p>",chico buarque de hollanda
Bonita,0,"What can I say to you, Bonita? What magic words would capture you? Like a soft evasive mist You are, Bonita! You fly away when love is new! What do you ask of me, Bonita? What part do you want me to play? Shall I be the clown for you, Bonita? I will do anything you say Bonita, don't run away, Bonita! Bonita, don't be afraid to fall in love with me. I love you, I tell you, I love you, I love you..... Bonita. If you loved me, life would be beautiful Boniiiiitaaaaaaa, Boniiiiitaaaaaaa, Boniiiiitaaaaaaa! </p>",antonio carlos jobim
